filename,width,height,class,xmin,ymin,xmax,ymax
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,603,194,620,216
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,565,385,582,409
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,592,354,609,374
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,351,457,383,482
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,313,547,328,568
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Wrinkles,294,473,335,501
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,614,106,634,134
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,602,114,625,143
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,612,239,640,277
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,422,440,451,463
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,433,295,464,319
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,564,281,583,301
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,497,274,531,316
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,524,439,542,456
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,504,457,534,490
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,465,500,504,515
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,413,473,446,496
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Dark-Spots,448,420,469,444
acne-34-_jpeg.rf.27b0062e7f17a0db6a522cc95e04055f.jpg,640,640,Oily-Skin,372,294,480,428
right_before_jpg.rf.35bada75579489f40f0fef240e38107f.jpg,640,640,Skin-Redness,122,102,392,473
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Eyebags,315,0,483,90
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Wrinkles,403,113,504,443
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Wrinkles,383,416,458,520
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Wrinkles,231,0,367,110
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,181,153,202,184
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,186,421,211,465
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,239,504,253,527
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,236,435,250,464
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,299,492,315,513
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,229,361,244,387
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,211,399,234,432
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,155,404,167,428
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,181,469,198,495
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,161,514,178,533
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,204,545,220,569
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,241,539,252,557
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,254,565,266,582
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,285,563,306,585
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,270,581,288,608
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,156,294,175,325
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,211,241,227,267
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,157,215,212,244
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,102,262,123,292
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,129,256,154,310
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Wrinkles,351,523,425,579
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dry-Skin,530,403,580,466
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Skin-Redness,501,498,558,584
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Skin-Redness,240,124,478,396
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,45,582,57,600
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,39,574,46,588
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,140,507,151,529
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,108,406,120,427
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Dark-Spots,132,428,153,461
acne-798-_jpg.rf.3330608f0af4f9285a0e78149088b909.jpg,640,640,Wrinkles,45,32,111,339
2861547_16_articlelarge_iStock-1327412897_1__jpg.rf.3dacf5683a7fff73e88bdc1dea132fbc.jpg,640,640,Skin-Redness,191,234,432,420
Rosacea-treatment-removal-redness-acne-veins-spider_jpg.rf.3275f1f24cbb296f6f2d837a3e6620c8.jpg,640,640,Skin-Redness,298,154,626,502
Rosacea-treatment-removal-redness-acne-veins-spider_jpg.rf.3275f1f24cbb296f6f2d837a3e6620c8.jpg,640,640,Skin-Redness,418,248,558,456
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,181,236,276,260
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,238,243,332,281
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,361,228,421,246
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,335,266,412,289
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,141,402,216,430
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,401,344,476,381
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,261,414,321,444
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,208,271,289,312
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,425,284,487,303
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,228,361,301,381
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,374,311,476,342
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,434,159,516,201
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Acne,275,271,348,303
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Skin-Redness,16,203,245,322
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Englarged-Pores,0,261,114,334
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Wrinkles,238,154,332,191
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,488,328,518,360
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,359,366,380,390
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,358,338,387,355
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,316,310,369,330
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,231,322,294,348
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,488,209,518,235
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,472,262,532,295
acne-35-_png.rf.3b1cf4fa844926a263c3068a5bdfc27f.jpg,640,640,Dark-Spots,78,72,151,98
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Englarged-Pores,463,295,565,405
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Eyebags,461,243,593,284
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Dark-Spots,339,289,365,313
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Blackheads,243,361,263,386
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Englarged-Pores,232,326,354,432
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Acne,522,460,537,486
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Acne,438,445,458,469
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Acne,250,502,269,525
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Dry-Skin,463,485,524,540
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Dark-Spots,501,499,527,521
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Dark-Spots,455,513,486,534
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Skin-Redness,311,515,491,616
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Skin-Redness,256,101,575,163
Kering-25-_jpg.rf.36c97f40d944772ade3721cfb26b7aa0.jpg,640,640,Dark-Spots,597,344,611,365
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Wrinkles,98,21,222,228
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Skin-Redness,241,159,487,354
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Wrinkles,155,158,317,640
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Blackheads,18,271,38,304
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Blackheads,259,7,274,31
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Blackheads,266,114,282,138
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Blackheads,303,17,568,363
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Blackheads,271,145,287,164
kering_-16-_jpg.rf.3f77eafface131c095214e1f97667bd0.jpg,640,640,Englarged-Pores,194,368,385,552
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,240,50,320,104
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Skin-Redness,292,161,364,207
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,393,157,446,192
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,527,164,617,211
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,574,97,640,146
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,445,259,555,311
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,319,232,383,279
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,445,310,518,341
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,538,303,582,334
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,584,210,640,306
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,544,234,599,287
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,420,431,470,454
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,481,378,510,399
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Skin-Redness,557,381,640,417
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,431,396,465,419
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,264,304,289,328
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Dark-Spots,312,17,338,39
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Dark-Spots,444,8,469,25
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Skin-Redness,430,123,458,147
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Dark-Spots,514,69,551,99
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Skin-Redness,356,305,420,379
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,539,345,566,363
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,471,342,487,356
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,514,345,532,364
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Acne,572,348,595,366
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Dark-Spots,610,344,635,362
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Dark-Spots,245,185,282,207
acne-31-_jpeg.rf.3b8204651846966f4ed88aee438d655a.jpg,640,640,Dark-Spots,257,217,303,251
left_side_jpg.rf.4371db7a8048875e38a0150216129d6f.jpg,640,640,Skin-Redness,229,283,363,358
da-mong-noi-mach-mau-1-2_png.rf.436cfa2acbde6c958a3c84fdac597841.jpg,640,640,Skin-Redness,265,169,429,405
da-mong-noi-mach-mau-1-2_png.rf.436cfa2acbde6c958a3c84fdac597841.jpg,640,640,Skin-Redness,95,84,144,156
c0500787-800px-wm_jpg.rf.3ec773730952bda3f05c0a79afd551a3.jpg,640,640,Skin-Redness,59,45,282,257
c0500787-800px-wm_jpg.rf.3ec773730952bda3f05c0a79afd551a3.jpg,640,640,Skin-Redness,424,19,640,315
c0500787-800px-wm_jpg.rf.3ec773730952bda3f05c0a79afd551a3.jpg,640,640,Skin-Redness,162,444,337,544
c0500787-800px-wm_jpg.rf.3ec773730952bda3f05c0a79afd551a3.jpg,640,640,Skin-Redness,387,454,577,613
20220303_042827_532264_da-mat-bi-ngua-va-d-max-1800x1800_jpg.rf.4619cf57af846d20894334db9b0cfc22.jpg,640,640,Skin-Redness,67,239,351,640
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,384,150,422,208
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,463,161,500,213
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,531,177,575,225
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,416,310,463,340
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,559,223,601,256
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,309,254,366,310
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,246,262,304,316
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Skin-Redness,264,63,351,130
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,469,336,519,401
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dark-Spots,521,280,586,363
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dark-Spots,607,134,640,195
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,250,335,352,407
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,311,570,341,598
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,537,398,567,440
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Oily-Skin,30,62,291,296
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dark-Spots,378,298,421,335
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Englarged-Pores,336,168,502,302
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dark-Spots,616,226,640,257
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dark-Spots,465,433,502,472
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Whiteheads,343,605,367,621
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Acne,320,513,356,542
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Skin-Redness,359,483,477,632
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dry-Skin,232,496,486,628
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Oily-Skin,365,116,623,315
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dark-Spots,594,522,621,554
acne-19-_png.rf.4574c18dc2c479da1f4b6c582f97a619.jpg,640,640,Dark-Spots,484,531,514,561
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Wrinkles,375,465,601,634
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Wrinkles,8,368,285,491
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,221,458,455,640
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,58,522,173,598
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,338,148,453,200
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,199,63,265,126
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,192,230,234,261
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,252,268,308,304
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Skin-Redness,389,227,500,276
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dry-Skin,331,322,474,456
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Wrinkles,53,199,181,293
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,558,230,597,260
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,510,130,640,211
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,472,65,533,104
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Dark-Spots,586,49,640,109
acne-689-_jpg.rf.473054c1ce0bbda07b8e9812d2ebd532.jpg,640,640,Oily-Skin,250,29,466,239
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Acne,218,362,259,440
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Acne,262,346,293,391
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Acne,275,305,302,355
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Acne,292,381,326,440
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Acne,274,444,309,495
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Acne,582,463,612,526
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Skin-Redness,369,565,462,626
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Acne,331,435,356,482
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Dark-Spots,468,533,499,584
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Skin-Redness,161,447,259,534
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Blackheads,324,360,341,386
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Blackheads,368,353,394,384
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Dark-Spots,383,278,409,309
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Blackheads,453,441,474,465
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Dark-Spots,507,346,522,384
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Skin-Redness,485,270,497,296
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Skin-Redness,535,312,566,360
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Blackheads,468,355,489,385
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Blackheads,480,331,495,365
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Blackheads,328,301,349,333
acne-9-_jpg.rf.51450e704ce35d522fb50b7fc52b599f.jpg,640,640,Dry-Skin,113,504,233,635
right_side_jpg.rf.4c5db5009a4605fdae42794c2d1cf3de.jpg,640,640,Skin-Redness,252,293,400,410
GettyImages-546459592-5b215d8996c74956bc733aa9f6dd21a8_jpg.rf.46d51a1b114c5a43148852514a3212a7.jpg,640,640,Skin-Redness,510,272,640,537
GettyImages-546459592-5b215d8996c74956bc733aa9f6dd21a8_jpg.rf.46d51a1b114c5a43148852514a3212a7.jpg,640,640,Skin-Redness,372,191,472,342
GettyImages-546459592-5b215d8996c74956bc733aa9f6dd21a8_jpg.rf.46d51a1b114c5a43148852514a3212a7.jpg,640,640,Skin-Redness,199,277,348,521
right_side_jpg.rf.4dfa71d3cde27874da11d0b3879d0207.jpg,640,640,Skin-Redness,124,254,350,346
da-mat-bi-do-rat-va-ngua-600x400_jpg.rf.57d63831da188ea62b959be5d6e598ab.jpg,640,640,Skin-Redness,244,78,542,511
_1892688412_jpg.rf.564f6998a200fcfb53cfba5c92ac18cd.jpg,640,640,Skin-Redness,207,317,376,483
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Dark-Spots,437,335,472,370
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Eyebags,346,64,640,204
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Dark-Spots,169,125,206,159
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Dark-Spots,107,278,144,312
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Dark-Spots,287,96,343,144
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Dark-Spots,109,42,147,84
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Skin-Redness,177,290,350,384
Normal280_jpg.rf.49da11e53d4151cea256cc4b3396ebbe.jpg,640,640,Wrinkles,288,279,537,593
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Dark-Spots,354,33,410,116
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Dark-Spots,405,126,435,157
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Blackheads,510,305,537,332
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Blackheads,399,332,422,363
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Blackheads,303,389,334,419
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Blackheads,216,221,250,269
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Blackheads,275,190,312,224
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Blackheads,202,166,220,189
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Acne,161,117,192,161
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Blackheads,214,102,248,137
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,276,432,303,470
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,255,281,286,312
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,363,441,384,467
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,299,503,350,560
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,423,621,450,640
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,338,598,380,640
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,506,505,536,536
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,554,513,575,542
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,595,538,627,570
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,459,522,498,564
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,489,384,512,417
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,455,376,481,407
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,461,419,486,442
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,481,317,515,362
acne-9-_png.rf.59556e8f16bac189e7d6139231c982e3.jpg,640,640,Whiteheads,536,335,560,368
